doc_id,filing_datetime,doc_type_name,filer_name,filer_name_en,ticker,fiscal_year_end,accounting_standard,net_sales,operating_income,net_income,assets,liabilities,equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,roe,equity_ratio
S100X9IP,2026-01-05 09:06:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-08,Japan GAAP,,4087900513.0,4087900513,,,,,,,,
S100X9Q2,2026-01-05 09:08:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,1397.T,2025-10-08,Japan GAAP,,64342022000.0,64342022000,,,,,,,,
S100X9Q4,2026-01-05 09:11:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,2557.T,2025-10-08,Japan GAAP,,22337130342.0,22337130342,,,,,,,,
S100XDDT,2026-01-05 09:11:00,Securities Report,ニッセイアセットマネジメント株式会社,Nissay Asset Management Corporation,,2025-10-06,Japan GAAP,,2211299273.0,2211299273,,,,,,,,
S100X66Q,2026-01-05 09:14:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-06,Japan GAAP,,11673919.0,11673919,,,,,,,,
S100XDNQ,2026-01-05 16:00:00,Securities Report,株式会社Ｍ＆Ａ総研ホールディングス,,9552.T,2025-09-30,IFRS,16602585000.0,4778240000.0,2894372000,,,,976596000.0,-351204000.0,-6682913000.0,0.405,0.722
S100XE31,2026-01-05 16:43:00,Securities Report,株式会社アルファクス・フード・システム,,,2025-09-30,Japan GAAP,1170516000.0,-83844000.0,-106529000,,,,89090000.0,-133327000.0,-85180000.0,,-0.343
S100XB0G,2026-01-06 09:00:00,Securities Report,三井住友トラスト・アセットマネジメント株式会社,Sumitomo Mitsui Trust Asset Management Co.,,2025-10-06,Japan GAAP,,735427796.0,735427796,,,,,,,,
S100XAZJ,2026-01-06 09:00:00,Securities Report,ＳＯＭＰＯアセットマネジメント株式会社,SOMPO Asset Management Co.,,2025-10-07,Japan GAAP,,132344307.0,132344307,,,,,,,,
S100X8GX,2026-01-06 09:07:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-07,Japan GAAP,,1894928569.0,1894928569,,,,,,,,
S100WZT8,2026-01-06 09:17:00,Securities Report,ＳＢＩ岡三アセットマネジメント株式会社,SBI Okasan Asset Management Co.,,2025-10-07,Japan GAAP,,3154634314.0,3154634314,,,,,,,,
S100X888,2026-01-06 09:20:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-07,Japan GAAP,,9610563270.0,9610563270,,,,,,,,
S100XC8G,2026-01-07 09:01:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-14,Japan GAAP,,1386576936.0,1386576936,,,,,,,,
S100X9SZ,2026-01-07 09:01:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-10,Japan GAAP,,737876904.0,737876904,,,,,,,,
S100XC8O,2026-01-07 09:03:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-14,Japan GAAP,,1597028673.0,1597028673,,,,,,,,
S100X7A4,2026-01-07 09:03:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-10,Japan GAAP,,11275029784.0,11275029784,,,,,,,,
S100XBEI,2026-01-07 09:03:00,Securities Report,三井住友トラスト・アセットマネジメント株式会社,Sumitomo Mitsui Trust Asset Management Co.,,2025-10-07,Japan GAAP,,17867471078.0,17867471078,,,,,,,,
S100XA2C,2026-01-07 09:04:00,Securities Report,ＳＯＭＰＯアセットマネジメント株式会社,SOMPO Asset Management Co.,,2025-10-08,Japan GAAP,,7840065289.0,7840065289,,,,,,,,
S100XC8Y,2026-01-07 09:06:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-14,Japan GAAP,,108599311.0,108599311,,,,,,,,
S100XC94,2026-01-07 09:08:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-14,Japan GAAP,,8197481.0,8197481,,,,,,,,
S100XA3A,2026-01-07 09:09:00,Securities Report,ＳＯＭＰＯアセットマネジメント株式会社,SOMPO Asset Management Co.,,2025-10-08,Japan GAAP,,927707860.0,927707860,,,,,,,,
S100XB95,2026-01-07 09:13:00,Securities Report,ドイチェ・アセット・マネジメント株式会社,DEUTSCHE ASSET MANAGEMENT CO.,,2025-10-07,Japan GAAP,,4810345.0,4810345,,,,,,,,
S100X7E9,2026-01-07 09:15:00,Securities Report,ＳＯＭＰＯアセットマネジメント株式会社,SOMPO Asset Management Co.,,2025-10-08,Japan GAAP,,132006163.0,132006163,,,,,,,,
S100X8H0,2026-01-07 09:20:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-08,Japan GAAP,,520446280.0,520446280,,,,,,,,
S100XCQ1,2026-01-07 09:20:00,Securities Report,ＳＯＭＰＯアセットマネジメント株式会社,SOMPO Asset Management Co.,,2025-10-08,Japan GAAP,,1576816332.0,1576816332,,,,,,,,
S100XAYI,2026-01-07 09:31:00,Securities Report,ドイチェ・アセット・マネジメント株式会社,DEUTSCHE ASSET MANAGEMENT CO.,,2025-10-07,Japan GAAP,,181811606.0,181811606,,,,,,,,
S100XAB1,2026-01-08 09:00:00,Securities Report,アムンディ・ジャパン株式会社,,,2025-10-08,Japan GAAP,,92727184.0,92727184,,,,,,,,
S100XC96,2026-01-08 09:01:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-15,Japan GAAP,,265411023.0,265411023,,,,,,,,
S100XANG,2026-01-08 09:03:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-15,Japan GAAP,,-579948145.0,-579948145,,,,,,,,
S100XC9A,2026-01-08 09:03:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-15,Japan GAAP,,8539958327.0,8539958327,,,,,,,,
S100XAB3,2026-01-08 09:04:00,Securities Report,アムンディ・ジャパン株式会社,,,2025-10-08,Japan GAAP,,48538615.0,48538615,,,,,,,,
S100WYI2,2026-01-08 09:10:00,Securities Report,ＳＢＩ岡三アセットマネジメント株式会社,SBI Okasan Asset Management Co.,,2025-10-09,Japan GAAP,,383593919.0,383593919,,,,,,,,
S100X9IO,2026-01-08 09:13:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-15,Japan GAAP,,343214309.0,343214309,,,,,,,,
S100XANA,2026-01-08 09:14:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-15,Japan GAAP,,8059551.0,8059551,,,,,,,,
S100XAJO,2026-01-08 09:15:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-15,Japan GAAP,,-1150125233.0,-1150125233,,,,,,,,
S100XAGU,2026-01-08 09:16:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-14,Japan GAAP,,69354785.0,69354785,,,,,,,,
S100XAND,2026-01-08 09:18:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-15,Japan GAAP,,31045647.0,31045647,,,,,,,,
S100XAGX,2026-01-08 09:18:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-14,Japan GAAP,,651326325.0,651326325,,,,,,,,
S100XDGL,2026-01-08 10:05:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,295A.T,2025-10-08,Japan GAAP,,1948032492.0,1948032492,,,,,,,,
S100XDFX,2026-01-08 10:07:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,1494.T,2025-10-08,Japan GAAP,,14164843506.0,14164843506,,,,,,,,
S100X7QC,2026-01-09 09:00:00,Securities Report,明治安田アセットマネジメント株式会社,Meiji Yasuda Asset Management Company Ltd.,,2025-10-10,Japan GAAP,,-123658237.0,-123658237,,,,,,,,
S100X7O2,2026-01-09 09:00:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,,2025-10-16,Japan GAAP,,153342302.0,153342302,,,,,,,,
S100X76O,2026-01-09 09:01:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,,2025-11-17,Japan GAAP,,172263981.0,172263981,,,,,,,,
S100X76D,2026-01-09 09:02:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,,2025-11-17,Japan GAAP,,1806225549.0,1806225549,,,,,,,,
S100XA8K,2026-01-09 09:02:00,Securities Report,ＳＯＭＰＯアセットマネジメント株式会社,SOMPO Asset Management Co.,,2025-10-10,Japan GAAP,,306937868.0,306937868,,,,,,,,
S100WYIA,2026-01-09 09:02:00,Securities Report,ＳＢＩ岡三アセットマネジメント株式会社,SBI Okasan Asset Management Co.,,2025-10-10,Japan GAAP,,387189720.0,387189720,,,,,,,,
S100XDIR,2026-01-09 09:03:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-09,Japan GAAP,,229413485.0,229413485,,,,,,,,
S100XDIA,2026-01-09 09:03:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-10,Japan GAAP,,-306403831.0,-306403831,,,,,,,,
S100X7O4,2026-01-09 09:03:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,,2025-10-16,Japan GAAP,,10554298359.0,10554298359,,,,,,,,
S100XDJ8,2026-01-09 09:03:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-09,Japan GAAP,,9457994421.0,9457994421,,,,,,,,
S100XCL6,2026-01-09 09:03:00,Securities Report,三井住友トラスト・アセットマネジメント株式会社,Sumitomo Mitsui Trust Asset Management Co.,,2025-10-10,Japan GAAP,,1422071974.0,1422071974,,,,,,,,
S100XD7I,2026-01-09 09:04:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-16,Japan GAAP,,54980288.0,54980288,,,,,,,,
S100XD58,2026-01-09 09:05:00,Securities Report,ＳＢＩアセットマネジメント株式会社,SBI Asset Management Co.,,2025-10-10,Japan GAAP,,-7206885000000.0,-7206885000000,,,,,,,,
S100XDH3,2026-01-09 09:05:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-10,Japan GAAP,,-112086096.0,-112086096,,,,,,,,
S100X8XC,2026-01-09 09:05:00,Securities Report,ピクテ・ジャパン株式会社,,,2025-10-10,Japan GAAP,,1168063769.0,1168063769,,,,,,,,
S100XDGG,2026-01-09 09:06:00,Securities Report,東京海上アセットマネジメント株式会社,TOKIO MARINE ASSET MANAGEMENT CO.,,2025-10-14,Japan GAAP,,210573805.0,210573805,,,,,,,,
S100XDOY,2026-01-09 09:06:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-10,Japan GAAP,,-91523591.0,-91523591,,,,,,,,
S100X9AB,2026-01-09 09:07:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,1660.T,2025-10-10,Japan GAAP,,7711819727.0,7711819727,,,,,,,,
S100XBD8,2026-01-09 09:08:00,Securities Report,三井住友トラスト・アセットマネジメント株式会社,Sumitomo Mitsui Trust Asset Management Co.,,2025-10-10,Japan GAAP,,29149505.0,29149505,,,,,,,,
S100X21N,2026-01-09 09:08:00,Securities Report,アモーヴァ・アセットマネジメント株式会社,,,2025-10-10,Japan GAAP,,5841681435.0,5841681435,,,,,,,,
S100WVKA,2026-01-09 09:10:00,Securities Report,ＳＢＩ岡三アセットマネジメント株式会社,SBI Okasan Asset Management Co.,,2025-10-10,Japan GAAP,,27775375410.0,27775375410,,,,,,,,
S100X22L,2026-01-09 09:10:00,Securities Report,アモーヴァ・アセットマネジメント株式会社,,,2025-10-10,Japan GAAP,,22793831678.0,22793831678,,,,,,,,
S100XCHZ,2026-01-09 09:11:00,Securities Report,ＳＢＩアセットマネジメント株式会社,SBI Asset Management Co.,,2025-10-10,Japan GAAP,,24675194645.0,24675194645,,,,,,,,
S100X22O,2026-01-09 09:12:00,Securities Report,アモーヴァ・アセットマネジメント株式会社,,,2025-10-10,Japan GAAP,,689265928.0,689265928,,,,,,,,
S100XC8U,2026-01-09 09:13:00,Securities Report,三井住友トラスト・アセットマネジメント株式会社,Sumitomo Mitsui Trust Asset Management Co.,,2025-10-10,Japan GAAP,,-1505821.0,-1505821,,,,,,,,
S100X9I9,2026-01-09 09:19:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-10,Japan GAAP,,375715441.0,375715441,,,,,,,,
S100XC7S,2026-01-09 09:19:00,Securities Report,ブラックロック・ジャパン株式会社,,,2025-10-15,Japan GAAP,,2295043590.0,2295043590,,,,,,,,
S100X9II,2026-01-09 09:21:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-10,Japan GAAP,,6167867365.0,6167867365,,,,,,,,
S100X9IS,2026-01-09 09:23:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-10,Japan GAAP,,1061424473.0,1061424473,,,,,,,,
S100XCQ0,2026-01-09 09:27:00,Securities Report,ブラックロック・ジャパン株式会社,,,2025-10-11,Japan GAAP,,147448467.0,147448467,,,,,,,,
S100XBTD,2026-01-09 09:41:00,Securities Report,ニッセイアセットマネジメント株式会社,Nissay Asset Management Corporation,,2025-10-10,Japan GAAP,,713558220.0,713558220,,,,,,,,
S100XF0E,2026-01-09 10:12:00,Securities Report,ワイエムアセットマネジメント株式会社,,,2025-10-23,Japan GAAP,,211226455.0,211226455,,,,,,,,
S100X9DK,2026-01-09 10:24:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,1499.T,2025-10-10,Japan GAAP,,-280722739.0,-280722739,,,,,,,,
S100XF0S,2026-01-09 10:26:00,Securities Report,ワイエムアセットマネジメント株式会社,,,2025-10-20,Japan GAAP,,3614835695.0,3614835695,,,,,,,,
S100X8V6,2026-01-13 09:04:00,Securities Report,ピクテ・ジャパン株式会社,,,2025-10-14,Japan GAAP,,36236583485.0,36236583485,,,,,,,,
S100X9LH,2026-01-13 09:04:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,19409098.0,19409098,,,,,,,,
S100XCF6,2026-01-13 09:05:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-20,Japan GAAP,,53752698.0,53752698,,,,,,,,
S100XBT8,2026-01-13 09:06:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-16,Japan GAAP,,335734533.0,335734533,,,,,,,,
S100X9LT,2026-01-13 09:07:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,1444011.0,1444011,,,,,,,,
S100X9NO,2026-01-13 09:09:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,123976222.0,123976222,,,,,,,,
S100XDDG,2026-01-13 09:11:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-20,Japan GAAP,,70578086682.0,70578086682,,,,,,,,
S100WZTF,2026-01-13 09:13:00,Securities Report,ＳＢＩ岡三アセットマネジメント株式会社,SBI Okasan Asset Management Co.,,2025-10-14,Japan GAAP,,617430925.0,617430925,,,,,,,,
S100X9NG,2026-01-13 09:16:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,158574232.0,158574232,,,,,,,,
S100X9NZ,2026-01-13 09:18:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,524389692.0,524389692,,,,,,,,
S100XCFD,2026-01-13 09:18:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-20,Japan GAAP,,-2055254.0,-2055254,,,,,,,,
S100X9O0,2026-01-13 09:20:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,73749048.0,73749048,,,,,,,,
S100XC62,2026-01-13 09:21:00,Securities Report,インベスコ・アセット・マネジメント株式会社,INVESCO ASSET MANAGEMENT CO.,,2025-10-15,Japan GAAP,,6748625.0,6748625,,,,,,,,
S100XCXZ,2026-01-13 09:28:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-20,Japan GAAP,,20615741.0,20615741,,,,,,,,
S100X9O5,2026-01-13 09:37:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,30350420.0,30350420,,,,,,,,
S100X9O7,2026-01-13 09:43:00,Securities Report,三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co.,,2025-10-14,Japan GAAP,,195846586.0,195846586,,,,,,,,
S100XDYV,2026-01-14 09:00:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,1469887624.0,1469887624,,,,,,,,
S100X8DE,2026-01-14 09:00:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,2251.T,2025-10-20,Japan GAAP,,627197327.0,627197327,,,,,,,,
S100XE79,2026-01-14 09:00:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,3112104701.0,3112104701,,,,,,,,
S100XE1O,2026-01-14 09:00:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,6298640056.0,6298640056,,,,,,,,
S100XE2B,2026-01-14 09:00:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,298115557.0,298115557,,,,,,,,
S100XBTH,2026-01-14 09:01:00,Securities Report,三井住友ＤＳアセットマネジメント株式会社,,,2025-10-17,Japan GAAP,,2098129155.0,2098129155,,,,,,,,
S100XE2E,2026-01-14 09:01:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,-3097767.0,-3097767,,,,,,,,
S100XCFL,2026-01-14 09:01:00,Securities Report,大和アセットマネジメント株式会社,Daiwa Asset Management Co.,,2025-10-21,Japan GAAP,,73190973.0,73190973,,,,,,,,
S100XE16,2026-01-14 09:01:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,18601238.0,18601238,,,,,,,,
S100X6PZ,2026-01-14 09:01:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,2518.T,2025-10-20,Japan GAAP,,2322868663.0,2322868663,,,,,,,,
S100X22R,2026-01-14 09:01:00,Securities Report,アモーヴァ・アセットマネジメント株式会社,,,2025-10-14,Japan GAAP,,1295810533.0,1295810533,,,,,,,,
S100X79A,2026-01-14 09:01:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,1480.T,2025-10-20,Japan GAAP,,2788312038.0,2788312038,,,,,,,,
S100XDZL,2026-01-14 09:01:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,-6824774.0,-6824774,,,,,,,,
S100XC8B,2026-01-14 09:02:00,Securities Report,カレラアセットマネジメント株式会社,,,2025-10-14,Japan GAAP,,946170306000000.0,946170306000000,,,,,,,,
S100XE6J,2026-01-14 09:02:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,103200437.0,103200437,,,,,,,,
S100XDNK,2026-01-14 09:02:00,Securities Report,三井住友トラスト・アセットマネジメント株式会社,Sumitomo Mitsui Trust Asset Management Co.,,2025-10-14,Japan GAAP,,1533121060.0,1533121060,,,,,,,,
S100X22V,2026-01-14 09:03:00,Securities Report,アモーヴァ・アセットマネジメント株式会社,,,2025-10-14,Japan GAAP,,217524618.0,217524618,,,,,,,,
S100XDZY,2026-01-14 09:03:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,-1997492723.0,-1997492723,,,,,,,,
S100XE1X,2026-01-14 09:03:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,142420459193.0,142420459193,,,,,,,,
S100XE1H,2026-01-14 09:04:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,7193559811.0,7193559811,,,,,,,,
S100X78O,2026-01-14 09:04:00,Securities Report,野村アセットマネジメント株式会社,Nomura Asset Management Co.,2643.T,2025-10-20,Japan GAAP,,598611032.0,598611032,,,,,,,,
S100XE0C,2026-01-14 09:04:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,7145151699.0,7145151699,,,,,,,,
S100XE6B,2026-01-14 09:04:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,302060708.0,302060708,,,,,,,,
S100XE0A,2026-01-14 09:04:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,-106848733.0,-106848733,,,,,,,,
S100X8JA,2026-01-14 09:05:00,Securities Report,スパークス・アセット・マネジメント株式会社,,,2025-10-15,Japan GAAP,,806165928.0,806165928,,,,,,,,
S100X96U,2026-01-14 09:05:00,Securities Report,スパークス・アセット・マネジメント株式会社,,,2025-10-15,Japan GAAP,,176910657.0,176910657,,,,,,,,
S100X238,2026-01-14 09:05:00,Securities Report,アモーヴァ・アセットマネジメント株式会社,,,2025-10-14,Japan GAAP,,1258442867.0,1258442867,,,,,,,,
S100WYQX,2026-01-14 09:05:00,Securities Report,ＳＢＩ岡三アセットマネジメント株式会社,SBI Okasan Asset Management Co.,,2025-10-15,Japan GAAP,,8434232.0,8434232,,,,,,,,
S100XE0H,2026-01-14 09:06:00,Securities Report,アセットマネジメントＯｎｅ株式会社,,,2025-10-14,Japan GAAP,,-42912152.0,-42912152,,,,,,,,
